StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
101:R_31SM3mwQvAhBwar,13.752293053421624,13.826492537313433,7.7850601970083915,6.0
102:R_vdABJ1XvXNriwff,25.275368478657427,27.1,0.20483400218898212,0.0
107:R_2ahKzS67s2u094R,25.416024565243827,27.2,0.10344764684421744,0.0
117:R_2XpQzVOPaMJjkCo,2.4414562467005374,2.0,3.0830171470266325,3.0
121:R_2zoxitKzRuYUblm,10.509529959955929,8.180555555555555,3.0771251368113828,3.0
129:R_2q8z9DfvMUHDZio,8.416112790039397,7.6893939393939394,6.928292593943816,5.0
137:R_2X1ycnpBX7zJOwI,9.508008674883863,6.053191489361702,4.219700839109814,3.0
139:R_1F5MGuZ2rKZOLnc,13.171259272771495,13.0,0.10001824151769427,0.0
149:R_shhEOP9BPIFkz97,25.304103581417973,27.11111111111111,0.1560926669098869,0.0
150:R_3ilNhJufw9u0JJr,21.70424145217515,23.035971223021583,3.604761036118205,3.0
152:R_XEQd4AtPvWuAWnT,3.1747562972676193,2.7804878048780486,3.576395476103612,3.0
156:R_2TTetTXWqRwQOGb,7.592201751185699,4.666666666666667,0.28759576796789493,0.0
166:R_9Nac2hjg6u7BlS1,16.83882133736384,14.75,0.3030098504195549,0.0
171:R_1Qck2ykGDls2DLz,17.78343284477086,16.8125,0.5503465888361911,0.0
175:R_2vjnTMhG0Bpa7wq,4.653989566414777,3.466666666666667,1.7904049616928128,2.0
179:R_2xV1IwgJyplwuvp,12.950045603794235,10.0,0.13042685151404596,0.0
180:R_1OGFPUUh0z8rWBh,8.882512465037092,5.666666666666667,0.24066034294053265,0.0
181:R_3fDgQlApbcv1n4e,25.72309376140095,27.5,0.014885078438526085,0.0
182:R_3NEgCFlK1BFSmdZ,1.1676213060926668,1.0,1.546716526815031,2.0
183:R_2uPQbPniskmS0Ep,25.72309376140095,27.5,0.020685881065304633,0.0
187:R_3oHOHstFKN4HiLA,25.72309376140095,27.5,0.025775264502006567,0.0
192:R_1LeQOpZ9pat1k7D,18.113684598200496,18.65068493150685,4.89073330901131,4.0
194:R_24rdiskqYQc7BsO,25.707396935425027,27.5,0.017603064574972637,0.0
196:R_0voL9dLPRpILrS9,12.58487242010313,10.834437086092715,3.9616928128420286,3.0
197:R_bqny5leXGykyp0t,6.6723605470228975,5.442622950819672,3.4911346224005837,3.0
199:R_D1Afhly6eOCY66B,25.334741404770593,27.142857142857142,0.1275811747537395,0.0
