StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
101:R_31SM3mwQvAhBwar,23.67023103490816,25.466666666666665,2.9478657424297703,3.0
102:R_vdABJ1XvXNriwff,22.481880035482025,24.19526627218935,4.393834367019336,4.0
107:R_2ahKzS67s2u094R,20.16483947464429,19.0,0.01762130609266691,0.0
117:R_2XpQzVOPaMJjkCo,8.60028948495976,5.08,2.0065304633345495,1.0
121:R_2zoxitKzRuYUblm,6.973347253348622,5.125,0.8396388179496534,1.0
129:R_2q8z9DfvMUHDZio,4.624417791560258,3.25,0.5476103611820503,0.0
137:R_2X1ycnpBX7zJOwI,9.979425771764733,5.0,2.011346224005837,1.0
139:R_1F5MGuZ2rKZOLnc,1.3055271798613646,1.0,0.8019518423932871,1.0
149:R_shhEOP9BPIFkz97,20.679679788471386,21.16842105263158,3.090496169281284,3.0
150:R_3ilNhJufw9u0JJr,16.10600533873772,16.143048128342244,6.135279095220723,5.0
152:R_XEQd4AtPvWuAWnT,4.27143080159509,3.2962962962962963,2.834567676030646,2.0
156:R_2TTetTXWqRwQOGb,2.7234494709959867,2.0,0.7270704122582999,1.0
166:R_9Nac2hjg6u7BlS1,25.3918734038672,27.166666666666668,0.0764137176213061,0.0
171:R_1Qck2ykGDls2DLz,6.39324925204525,5.533333333333333,3.8190623859905144,3.0
175:R_2vjnTMhG0Bpa7wq,24.519308646479388,26.25,0.0723458591754834,0.0
179:R_2xV1IwgJyplwuvp,25.42274109205886,27.2,0.0760853703028092,0.0
180:R_1OGFPUUh0z8rWBh,12.1820704122583,7.6,0.40207953301714705,0.0
181:R_3fDgQlApbcv1n4e,25.72309376140095,27.5,0.007606712878511493,0.0
182:R_3NEgCFlK1BFSmdZ,3.281630791681868,2.0,0.3429040496169281,0.0
183:R_2uPQbPniskmS0Ep,2.0307092910130122,1.7,2.645512586647209,2.0
187:R_3oHOHstFKN4HiLA,4.550723884227168,2.2,1.08445822692448,1.0
192:R_1LeQOpZ9pat1k7D,8.229947372270667,5.630681818181818,5.131612550164173,4.0
194:R_24rdiskqYQc7BsO,25.72309376140095,27.5,0.00809923385625684,0.0
196:R_0voL9dLPRpILrS9,2.8978290720460573,2.8,4.197263772345859,4.0
197:R_bqny5leXGykyp0t,17.30338076127934,15.333333333333334,0.4694819408974827,0.0
199:R_D1Afhly6eOCY66B,25.56034902103855,27.333333333333332,0.047081357168916455,0.0
